"Date","Open","low","close","high_to_low","open_to_close","high"
"Date","Open","High","Low","Close","",""
"(High-Low)","","","","","(Open-Close)",""
"2013-08-26","9529.70","9294.05","9373.55","292.60","156.15","9586.65"
"2013-08-23","9322.80","9215.85","9470.10","278.00","-147.30","9493.85"
"2013-08-22","9194.85","9005.25","9268.90","368.55","-74.05","9373.80"
"2013-08-21","9652.00","9129.25","9264.40","636.85","387.60","9766.10"
"2013-08-20","8939.20","8860.15","9218.95","416.90","-279.75","9277.05"
"2013-08-19","9425.50","9087.00","9145.00","338.50","280.50","9425.50"
"2013-08-16","9887.90","9420.15","9450.85","471.25","437.05","9891.40"
"2013-08-14","10010.15","9912.35","10026.40","158.90","-16.25","10071.25"
"2013-08-13","9666.55","9582.55","9985.65","425.05","-319.10","10007.60"
"2013-08-12","9849.85","9669.10","9711.40","184.85","138.45","9853.95"
"2013-08-08","9780.55","9724.80","9816.40","184.95","-35.85","9909.75"
"2013-08-07","9713.45","9667.55","9757.25","180.80","-43.80","9848.35"
"2013-08-06","10013.60","9660.30","9703.10","353.30","310.50","10013.60"
"2013-08-05","10031.30","9818.50","10094.90","299.15","-63.60","10117.65"
"2013-08-02","10162.15","9958.40","9997.80","261.20","164.35","10219.60"
"2013-08-01","10130.10","9867.60","10142.95","351.80","-12.85","10219.40"
"2013-07-31","10164.65","9863.05","10015.75","301.60","148.90","10164.65"
"2013-07-30","10339.10","10195.50","10209.55","254.20","129.55","10449.70"
"2013-07-29","10451.85","10310.65","10331.00","141.20","120.85","10451.85"
"2013-07-26","10701.25","10352.95","10465.25","370.35","236.00","10723.30"
"2013-07-25","10667.05","10594.60","10614.00","178.10","53.05","10772.70"
"2013-07-24","11018.05","10661.30","10720.15","356.75","297.90","11018.05"
"2013-07-23","11218.80","11195.00","11239.70","90.80","-20.90","11285.80"
"2013-07-22","10948.40","10948.40","11086.95","183.80","-138.55","11132.20"
"2013-07-19","11223.80","10934.25","10973.90","303.65","249.90","11237.90"
"2013-07-18","11033.50","10837.75","11187.70","399.10","-154.20","11236.85"
"2013-07-17","11264.00","10829.75","10971.60","434.25","292.40","11264.00"
"2013-07-16","11459.40","11209.75","11226.15","249.65","233.25","11459.40"
"2013-07-15","11678.90","11621.75","11790.25","190.15","-111.35","11811.90"
"2013-07-12","11733.05","11589.45","11722.80","153.80","10.25","11743.25"
"2013-07-11","11541.95","11541.95","11655.30","168.50","-113.35","11710.45"
"2013-07-10","11477.55","11317.20","11364.45","223.70","113.10","11540.90"
"2013-07-09","11365.20","11353.05","11442.45","105.25","-77.25","11458.30"
"2013-07-08","11328.20","11176.65","11283.30","151.55","44.90","11328.20"
"2013-07-05","11485.85","11418.00","11434.30","112.65","51.55","11530.65"
"2013-07-04","11389.65","11273.60","11381.20","180.70","8.45","11454.30"
"2013-07-03","11500.30","11322.80","11357.80","182.95","142.50","11505.75"
"2013-07-02","11703.95","11590.50","11614.25","162.40","89.70","11752.90"
"2013-07-01","11597.45","11597.45","11714.90","135.65","-117.45","11733.10"
"2013-06-28","11367.20","11367.20","11617.25","287.50","-250.05","11654.70"
"2013-06-27","11225.50","11164.75","11235.75","112.30","-10.25","11277.05"
"2013-06-26","11211.00","11033.75","11066.55","227.90","144.45","11261.65"
"2013-06-25","11213.10","11107.80","11181.05","217.70","32.05","11325.50"
"2013-06-24","11272.20","11134.20","11178.30","141.20","93.90","11275.40"
"2013-06-21","11323.35","11210.75","11340.15","209.50","-16.80","11420.25"
"2013-06-20","11677.35","11347.55","11375.40","329.80","301.95","11677.35"
"2013-06-19","11798.65","11738.70","11852.65","128.50","-54.00","11867.20"
"2013-06-18","11946.20","11795.20","11820.95","155.75","125.25","11950.95"
"2013-06-17","11928.30","11735.25","11971.05","257.70","-42.75","11992.95"
"2013-06-14","11827.35","11803.80","11922.85","143.55","-95.50","11947.35"
"2013-06-13","11693.90","11656.90","11686.75","136.40","7.15","11793.30"
"2013-06-12","11791.10","11732.35","11814.85","166.70","-23.75","11899.05"
"2013-06-11","12007.75","11795.45","11820.50","236.45","187.25","12031.90"
"2013-06-10","12292.65","12017.90","12087.05","345.90","205.60","12363.80"
"2013-06-07","12347.55","12209.25","12231.50","279.35","116.05","12488.60"
"2013-06-06","12225.35","12184.05","12398.40","291.00","-173.05","12475.05"
"2013-06-05","12252.05","12196.75","12289.35","150.55","-37.30","12347.30"
"2013-06-04","12401.70","12252.40","12275.10","268.15","126.60","12520.55"
"2013-06-03","12453.40","12323.60","12402.10","176.25","51.30","12499.85"
"2013-05-31","12734.30","12453.15","12475.65","307.30","258.65","12760.45"
"2013-05-30","12738.15","12721.45","12805.90","108.10","-67.75","12829.55"
"2013-05-29","12931.35","12773.40","12853.20","157.95","78.15","12931.35"
"2013-05-28","12951.40","12872.90","12950.00","143.55","1.40","13016.45"
"2013-05-27","12751.50","12735.05","12961.55","279.70","-210.05","13014.75"
"2013-05-24","12756.35","12582.50","12769.35","246.10","-13.00","12828.60"
"2013-05-23","12907.90","12594.90","12636.50","349.10","271.40","12944.00"
"2013-05-22","13105.10","12932.20","13008.25","243.45","96.85","13175.65"
"2013-05-21","13182.20","13038.00","13066.50","230.25","115.70","13268.25"
"2013-05-20","13332.70","13150.30","13181.50","264.00","151.20","13414.30"
"2013-05-17","13227.80","13116.85","13317.10","238.25","-89.30","13355.10"
"2013-05-16","13022.25","13022.25","13239.45","259.55","-217.20","13281.80"
"2013-05-15","12646.35","12646.35","13077.90","453.00","-431.55","13099.35"
"2013-05-14","12567.55","12516.10","12583.60","182.25","-16.05","12698.35"
"2013-05-13","12760.45","12546.25","12568.85","319.10","191.60","12865.35"
"2013-05-11","12730.35","12730.35","12780.15","80.90","-49.80","12811.25"
"2013-05-10","12580.40","12580.40","12752.30","202.65","-171.90","12783.05"
"2013-05-09","12663.75","12541.80","12596.30","177.10","67.45","12718.90"
"2013-05-08","12662.10","12514.70","12643.05","179.70","19.05","12694.40"
"2013-05-07","12404.55","12404.55","12631.50","244.90","-226.95","12649.45"
"2013-05-06","12358.35","12188.30","12396.40","247.70","-38.05","12436.00"
"2013-05-03","12678.90","12364.70","12393.60","314.20","285.30","12678.90"
"2013-05-02","12554.70","12552.85","12709.95","230.45","-155.25","12783.30"
"2013-04-30","12638.00","12402.15","12561.55","256.45","76.45","12658.60"
"2013-04-29","12560.35","12508.40","12609.15","152.85","-48.80","12661.25"
"2013-04-26","12679.30","12470.00","12533.15","209.90","146.15","12679.90"
"2013-04-25","12632.25","12611.50","12726.85","144.30","-94.60","12755.80"
"2013-04-23","12601.05","12333.00","12543.40","272.70","57.65","12605.70"
"2013-04-22","12317.40","12317.40","12576.20","320.55","-258.80","12637.95"
"2013-04-18","11902.55","11891.95","12288.25","421.05","-385.70","12313.00"
"2013-04-17","11924.70","11913.95","11981.05","198.30","-56.35","12112.25"
"2013-04-16","11517.90","11515.30","11871.60","390.95","-353.70","11906.25"
"2013-04-15","11357.95","11334.75","11526.25","308.55","-168.30","11643.30"
"2013-04-12","11239.15","11236.05","11410.10","206.85","-170.95","11442.90"
"2013-04-11","11220.50","11154.05","11306.50","187.80","-86.00","11341.85"
"2013-04-10","11009.45","10888.75","11122.25","254.85","-112.80","11143.60"
"2013-04-09","11085.80","10897.15","10929.15","313.20","156.65","11210.35"
"2013-04-08","11075.85","11002.10","11012.65","131.75","63.20","11133.85"
"2013-04-05","11120.15","11021.40","11098.95","146.85","21.20","11168.25"
"2013-04-04","11243.20","11105.10","11126.25","149.15","116.95","11254.25"
"2013-04-03","11512.75","11283.40","11344.10","307.20","168.65","11590.60"
"2013-04-02","11430.85","11361.15","11523.40","186.90","-92.55","11548.05"
"2013-04-01","11414.95","11330.85","11425.55","129.75","-10.60","11460.60"
"2013-03-28","11188.95","11080.05","11361.85","333.20","-172.90","11413.25"
"2013-03-26","11067.35","11048.40","11163.45","150.05","-96.10","11198.45"
"2013-03-25","11327.40","11097.95","11125.65","274.85","201.75","11372.80"
"2013-03-22","11275.45","11173.35","11204.05","157.85","71.40","11331.20"
"2013-03-21","11285.65","11209.65","11238.35","302.45","47.30","11512.10"
"2013-03-20","11491.80","11231.75","11254.85","260.05","236.95","11491.80"
"2013-03-19","11796.20","11416.75","11508.05","398.00","288.15","11814.75"
"2013-03-18","11679.35","11625.60","11735.50","184.80","-56.15","11810.40"
"2013-03-15","11972.75","11749.85","11816.55","285.10","156.20","12034.95"
"2013-03-14","11772.45","11555.45","12020.75","503.10","-248.30","12058.55"
"2013-03-13","11989.55","11754.30","11777.50","235.25","212.05","11989.55"
"2013-03-12","12150.70","11970.90","12054.50","212.60","96.20","12183.50"
"2013-03-11","12221.50","12130.25","12165.40","111.05","56.10","12241.30"
"2013-03-08","12008.80","12008.80","12197.25","210.65","-188.45","12219.45"
"2013-03-07","11829.20","11819.60","11970.25","170.25","-141.05","11989.85"
"2013-03-06","11871.55","11822.35","11876.20","81.80","-4.65","11904.15"
"2013-03-05","11642.80","11623.65","11792.05","190.40","-149.25","11814.05"
"2013-03-04","11515.40","11453.10","11575.60","149.40","-60.20","11602.50"
"2013-03-01","11533.05","11458.70","11540.05","133.85","-7.00","11592.55"
"2013-02-28","12007.00","11401.20","11487.35","640.25","519.65","12041.45"
"2013-02-27","11882.70","11838.35","11930.50","133.00","-47.80","11971.35"
"2013-02-26","11995.00","11808.80","11844.85","186.20","150.15","11995.00"
"2013-02-25","12119.95","11961.50","12037.30","176.35","82.65","12137.85"
"2013-02-22","12024.40","12024.40","12068.95","115.25","-44.55","12139.65"
"2013-02-21","12295.15","12036.45","12055.50","264.80","239.65","12301.25"
"2013-02-20","12460.40","12351.70","12363.70","119.00","96.70","12470.70"
"2013-02-19","12347.55","12303.70","12413.65","123.20","-66.10","12426.90"
"2013-02-18","12353.00","12329.35","12347.20","70.50","5.80","12399.85"
"2013-02-15","12284.45","12256.80","12336.55","116.35","-52.10","12373.15"
"2013-02-14","12400.65","12284.50","12311.30","149.50","89.35","12434.00"
"2013-02-13","12424.95","12361.90","12385.10","124.05","39.85","12485.95"
"2013-02-12","12331.40","12301.65","12405.25","114.15","-73.85","12415.80"
"2013-02-11","12298.10","12273.65","12333.00","87.45","-34.90","12361.10"
"2013-02-08","12341.45","12245.95","12280.15","143.85","61.30","12389.80"
"2013-02-07","12372.50","12305.45","12349.30","169.05","23.20","12474.50"
"2013-02-06","12525.40","12396.80","12417.70","128.60","107.70","12525.40"
"2013-02-05","12426.45","12415.15","12467.75","86.35","-41.30","12501.50"
"2013-02-04","12656.85","12515.35","12548.35","207.95","108.50","12723.30"
"2013-02-01","12718.55","12580.85","12606.25","162.35","112.30","12743.20"
"2013-01-31","12741.30","12688.75","12708.60","163.75","32.70","12852.50"
"2013-01-30","12754.85","12726.65","12767.50","99.00","-12.65","12825.65"
"2013-01-29","12804.40","12685.90","12722.80","274.75","81.60","12960.65"
"2013-01-28","12705.80","12698.85","12781.35","123.20","-75.55","12822.05"
"2013-01-25","12575.85","12535.75","12693.25","182.15","-117.40","12717.90"
"2013-01-24","12624.45","12534.25","12561.40","128.60","63.05","12662.85"
"2013-01-23","12635.25","12509.45","12635.20","186.50","0.05","12695.95"
"2013-01-22","12640.40","12544.40","12574.35","204.55","66.05","12748.95"
"2013-01-21","12678.00","12608.50","12651.35","81.90","26.65","12690.40"
"2013-01-18","12688.15","12624.40","12680.00","153.95","8.15","12778.35"
"2013-01-17","12608.85","12583.35","12649.60","131.25","-40.75","12714.60"
"2013-01-16","12836.20","12616.20","12638.50","220.00","197.70","12836.20"
"2013-01-15","12766.55","12718.40","12855.40","189.80","-88.85","12908.20"
"2013-01-14","12622.05","12609.90","12758.75","163.45","-136.70","12773.35"
"2013-01-11","12832.45","12582.65","12617.85","251.90","214.60","12834.55"
"2013-01-10","12775.25","12697.75","12802.25","125.05","-27.00","12822.80"
"2013-01-09","12724.40","12687.95","12718.00","103.75","6.40","12791.70"
"2013-01-08","12693.60","12632.35","12725.50","111.60","-31.90","12743.95"
"2013-01-07","12837.45","12682.80","12708.70","154.65","128.75","12837.45"
"2013-01-04","12774.80","12684.65","12787.35","117.05","-12.55","12801.70"
"2013-01-03","12828.30","12722.45","12778.15","115.35","50.15","12837.80"
"2013-01-02","12748.85","12748.85","12786.85","62.60","-38.00","12811.45"
"2013-01-01","12549.95","12547.15","12654.15","116.35","-104.20","12663.50"
"2012-12-31","12442.85","12427.70","12474.25","85.00","-31.40","12512.70"
"2012-12-28","12494.15","12394.15","12458.15","100.00","36.00","12494.15"
"2012-12-27","12516.05","12436.65","12459.70","86.85","56.35","12523.50"
"2012-12-26","12350.25","12304.70","12479.45","214.30","-129.20","12519.00"
"2012-12-24","12363.85","12265.75","12317.70","100.50","46.15","12366.25"
"2012-12-21","12423.60","12288.90","12315.05","143.30","108.55","12432.20"
"2012-12-20","12514.60","12385.10","12486.50","129.50","28.10","12514.60"
"2012-12-19","12514.00","12455.55","12510.25","116.05","3.75","12571.60"
"2012-12-18","12455.70","12197.20","12477.15","325.45","-21.45","12522.65"
"2012-12-17","12403.65","12402.70","12427.45","59.55","-23.80","12462.25"
"2012-12-14","12247.25","12242.80","12424.70","204.55","-177.45","12447.35"
"2012-12-13","12337.35","12251.05","12269.15","187.80","68.20","12438.85"
"2012-12-12","12374.70","12271.35","12301.70","114.20","73.00","12385.55"
"2012-12-11","12418.95","12238.00","12344.60","300.90","74.35","12538.90"
"2012-12-10","12380.00","12341.15","12381.65","68.60","-1.65","12409.75"
"2012-12-07","12462.40","12305.65","12363.70","172.20","98.70","12477.85"
"2012-12-06","12358.35","12142.60","12427.55","338.00","-69.20","12480.60"
"2012-12-05","12240.85","12219.30","12281.60","95.50","-40.75","12314.80"
"2012-12-04","12092.75","12075.90","12197.15","139.60","-104.40","12215.50"
"2012-12-03","12126.60","12053.45","12103.90","112.20","22.70","12165.65"
"2012-11-30","12082.55","12001.15","12158.90","174.15","-76.35","12175.30"
"2012-11-29","11706.90","11703.25","11992.80","332.15","-285.90","12035.40"
"2012-11-27","11502.20","11502.20","11657.40","161.30","-155.20","11663.50"
"2012-11-26","11534.20","11411.10","11432.45","123.10","101.75","11534.20"
"2012-11-23","11540.60","11392.00","11475.80","157.00","64.80","11549.00"
"2012-11-22","11497.35","11495.05","11508.35","75.80","-11.00","11570.85"
"2012-11-21","11352.20","11303.75","11465.35","173.60","-113.15","11477.35"
"2012-11-20","11373.95","11269.70","11318.30","140.10","55.65","11409.80"
"2012-11-19","11342.65","11256.40","11306.95","121.85","35.70","11378.25"
"2012-11-16","11487.55","11306.05","11335.50","231.10","152.05","11537.15"
"2012-11-15","11493.10","11419.05","11521.40","111.20","-28.30","11530.25"
"2012-11-13","11585.30","11513.40","11533.90","84.85","51.40","11598.25"
"2012-11-12","11488.10","11462.30","11583.85","146.50","-95.75","11608.80"
"2012-11-09","11608.80","11427.20","11475.60","236.70","133.20","11663.90"
"2012-11-08","11561.35","11533.30","11613.55","104.65","-52.20","11637.95"
"2012-11-07","11545.35","11519.60","11665.50","199.50","-120.15","11719.10"
"2012-11-06","11427.95","11427.95","11539.05","140.50","-111.10","11568.45"
"2012-11-05","11449.70","11401.30","11475.15","88.00","-25.45","11489.30"
"2012-11-02","11450.65","11394.15","11460.45","83.40","-9.80","11477.55"
"2012-11-01","11266.50","11230.20","11315.05","119.20","-48.55","11349.40"
"2012-10-31","11204.95","11125.20","11268.80","164.80","-63.85","11290.00"
"2012-10-30","11467.20","11173.80","11203.00","426.25","264.20","11600.05"
"2012-10-29","11506.50","11431.95","11472.15","153.85","34.35","11585.80"
"2012-10-26","11580.85","11468.25","11509.15","163.00","71.70","11631.25"
"2012-10-25","11542.30","11542.30","11614.50","101.10","-72.20","11643.40"
"2012-10-23","11605.80","11534.55","11578.15","122.25","27.65","11656.80"
"2012-10-22","11422.10","11419.40","11607.40","199.85","-185.30","11619.25"
"2012-10-19","11539.05","11424.25","11491.20","181.40","47.85","11605.65"
"2012-10-18","11406.45","11364.20","11586.35","230.40","-179.90","11594.60"
"2012-10-17","11417.10","11302.90","11358.25","122.55","58.85","11425.45"
"2012-10-16","11495.50","11328.25","11348.00","180.25","147.50","11508.50"
"2012-10-15","11397.70","11288.40","11441.80","166.40","-44.10","11454.80"
"2012-10-12","11469.20","11372.10","11388.45","155.05","80.75","11527.15"
"2012-10-11","11334.90","11244.70","11431.30","232.25","-96.40","11476.95"
"2012-10-10","11380.25","11271.15","11291.50","109.10","88.75","11380.25"
"2012-10-09","11442.75","11373.70","11446.10","154.65","-3.35","11528.35"
"2012-10-08","11530.65","11342.85","11362.20","187.80","168.45","11530.65"
"2012-10-05","11745.20","10043.60","11511.40","1,701.60","233.80","11745.20"
"2012-10-04","11460.15","11460.15","11636.05","225.40","-175.90","11685.55"
"2012-10-03","11440.20","11361.65","11414.95","110.20","25.25","11471.85"
"2012-10-01","11462.10","11366.40","11420.45","99.65","41.65","11466.05"
"2012-09-28","11486.55","11437.90","11456.80","98.95","29.75","11536.85"
"2012-09-27","11466.25","11378.35","11419.45","111.90","46.80","11490.25"
"2012-09-26","11385.70","11322.25","11427.25","118.80","-41.55","11441.05"
"2012-09-25","11450.45","11321.20","11420.75","196.45","29.70","11517.65"
"2012-09-24","11359.30","11359.30","11423.50","174.45","-64.20","11533.75"
"2012-09-21","10973.15","10973.15","11358.50","459.95","-385.35","11433.10"
"2012-09-20","10907.70","10887.00","10920.80","144.80","-13.10","11031.80"
"2012-09-18","10949.95","10922.70","11043.50","142.30","-93.55","11065.00"
"2012-09-17","10797.10","10797.10","10981.65","248.35","-184.55","11045.45"
"2012-09-14","10408.25","10408.25","10642.90","256.30","-234.65","10664.55"
"2012-09-13","10213.85","10171.25","10207.80","88.15","6.05","10259.40"
"2012-09-12","10176.45","10109.60","10183.45","114.35","-7.00","10223.95"
"2012-09-11","10020.75","10006.50","10135.90","147.70","-115.15","10154.20"
"2012-09-10","10153.80","10041.25","10069.85","140.60","83.95","10181.85"
"2012-09-08","10127.60","10127.60","10147.05","34.55","-19.45","10162.15"
"2012-09-07","10047.15","10036.45","10122.00","98.30","-74.85","10134.75"
"2012-09-06","9846.55","9831.35","9893.15","116.10","-46.60","9947.45"
"2012-09-05","9965.00","9814.05","9827.90","162.35","137.10","9976.40"
"2012-09-04","9967.45","9916.85","10020.65","116.15","-53.20","10033.00"
"2012-09-03","10030.85","9941.50","9963.00","141.00","67.85","10082.50"
"2012-08-31","10037.00","9948.70","9990.50","182.25","46.50","10130.95"
"2012-08-30","9978.20","9959.05","10085.20","171.85","-107.00","10130.90"
"2012-08-29","10077.40","9998.10","10011.90","128.90","65.50","10127.00"
"2012-08-28","10149.95","10022.85","10059.40","128.50","90.55","10151.35"
"2012-08-27","10338.25","10134.40","10150.40","203.85","187.85","10338.25"
"2012-08-24","10404.50","10318.55","10332.85","93.70","71.65","10412.25"
"2012-08-23","10508.75","10413.30","10457.70","147.55","51.05","10560.85"
"2012-08-22","10413.95","10401.75","10472.20","131.95","-58.25","10533.70"
"2012-08-21","10436.85","10353.85","10469.50","130.70","-32.65","10484.55"
"2012-08-17","10425.85","10354.70","10417.90","151.15","7.95","10505.85"
"2012-08-16","10537.95","10405.70","10426.75","145.35","111.20","10551.05"
"2012-08-14","10411.55","10387.95","10519.15","159.15","-107.60","10547.10"
"2012-08-13","10339.20","10284.05","10401.30","131.15","-62.10","10415.20"
"2012-08-10","10427.35","10272.05","10358.95","177.20","68.40","10449.25"
"2012-08-09","10572.40","10425.15","10445.90","189.05","126.50","10614.20"
"2012-08-08","10621.00","10511.35","10529.25","129.40","91.75","10640.75"
"2012-08-07","10499.70","10463.55","10591.95","153.35","-92.25","10616.90"
"2012-08-06","10426.75","10426.75","10462.40","74.70","-35.65","10501.45"
"2012-08-03","10312.80","10209.15","10315.60","127.10","-2.80","10336.25"
"2012-08-02","10408.95","10310.85","10379.60","106.65","29.35","10417.50"
"2012-08-01","10347.80","10324.60","10419.90","120.60","-72.10","10445.20"
"2012-07-31","10462.80","10239.70","10384.10","228.25","78.70","10467.95"
"2012-07-30","10222.55","10222.55","10412.15","204.50","-189.60","10427.05"
"2012-07-27","10256.25","10102.75","10140.55","298.90","115.70","10401.65"
"2012-07-26","10306.50","10056.15","10083.80","257.90","222.70","10314.05"
"2012-07-25","10286.55","10224.75","10267.85","90.65","18.70","10315.40"
"2012-07-24","10282.65","10237.25","10299.00","112.20","-16.35","10349.45"
"2012-07-23","10401.70","10254.00","10274.60","148.25","127.10","10402.25"
"2012-07-20","10622.85","10463.40","10481.60","159.45","141.25","10622.85"
"2012-07-19","10684.40","10606.60","10622.05","102.00","62.35","10708.60"
"2012-07-18","10569.05","10498.60","10607.10","130.55","-38.05","10629.15"
"2012-07-17","10648.70","10518.95","10558.05","154.55","90.65","10673.50"
"2012-07-16","10614.10","10552.70","10568.20","140.10","45.90","10692.80"
"2012-07-13","10654.90","10568.75","10594.45","146.40","60.45","10715.15"
"2012-07-12","10640.15","10557.35","10616.30","118.65","23.85","10676.00"
"2012-07-11","10701.60","10692.95","10713.30","89.60","-11.70","10782.55"
"2012-07-10","10617.05","10615.30","10751.55","151.95","-134.50","10767.25"
"2012-07-09","10594.95","10524.75","10588.05","111.15","6.90","10635.90"
"2012-07-06","10637.95","10547.35","10655.35","140.55","-17.40","10687.90"
"2012-07-05","10520.05","10468.75","10641.90","182.45","-121.85","10651.20"
"2012-07-04","10522.40","10482.85","10529.45","66.05","-7.05","10548.90"
"2012-07-03","10460.00","10444.30","10481.30","100.00","-21.30","10544.30"
"2012-07-02","10366.50","10303.65","10412.20","146.65","-45.70","10450.30"
"2012-06-29","10105.45","10105.45","10340.65","254.55","-235.20","10360.00"
"2012-06-28","10023.90","9950.10","10003.85","102.10","20.05","10052.20"
"2012-06-27","10025.45","9988.50","10017.80","121.15","7.65","10109.65"
"2012-06-26","9914.80","9901.85","9970.10","122.80","-55.30","10024.65"
"2012-06-25","10068.90","9892.80","9925.75","300.65","143.15","10193.45"
"2012-06-22","9907.35","9873.85","10038.35","199.60","-131.00","10073.45"
"2012-06-21","9795.95","9769.30","10033.65","277.60","-237.70","10046.90"
"2012-06-20","9812.85","9764.45","9831.80","111.20","-18.95","9875.65"
"2012-06-19","9730.00","9619.15","9786.45","188.85","-56.45","9808.00"
"2012-06-18","10178.85","9695.60","9749.90","502.20","428.95","10197.80"
"2012-06-15","9881.40","9881.40","10064.80","217.50","-183.40","10098.90"
"2012-06-14","10073.50","9813.65","9836.95","283.10","236.55","10096.75"
"2012-06-13","10150.00","10075.20","10128.15","149.35","21.85","10224.55"
"2012-06-12","9899.45","9893.35","10139.20","263.05","-239.75","10156.40"
"2012-06-11","10070.15","9934.05","9969.20","223.70","100.95","10157.75"
"2012-06-08","9969.55","9809.95","9998.85","221.25","-29.30","10031.20"
"2012-06-07","9830.50","9787.95","9950.90","186.75","-120.40","9974.70"
"2012-06-06","9519.00","9519.00","9742.80","251.65","-223.80","9770.65"
"2012-06-05","9433.25","9400.35","9460.15","145.15","-26.90","9545.50"
"2012-06-04","9174.55","9110.45","9362.30","295.80","-187.75","9406.25"
"2012-06-01","9434.45","9252.60","9267.60","240.65","166.85","9493.25"
"2012-05-31","9414.35","9360.05","9441.00","119.30","-26.65","9479.35"
"2012-05-30","9642.20","9514.25","9534.05","127.95","108.15","9642.20"
"2012-05-29","9734.85","9687.65","9708.10","95.80","26.75","9783.45"
"2012-05-28","9483.10","9483.10","9698.30","233.40","-215.20","9716.50"
"2012-05-25","9422.45","9371.55","9456.30","125.45","-33.85","9497.00"
"2012-05-24","9277.25","9198.75","9437.60","264.95","-160.35","9463.70"
"2012-05-23","9237.35","9157.20","9209.90","138.45","27.45","9295.65"
"2012-05-22","9510.45","9253.05","9268.80","269.25","241.65","9522.30"
"2012-05-21","9299.90","9299.90","9412.00","179.05","-112.10","9478.95"
"2012-05-18","9013.10","8995.25","9310.25","369.45","-297.15","9364.70"
"2012-05-17","9199.50","9113.65","9154.20","214.85","45.30","9328.50"
"2012-05-16","9184.45","9047.05","9164.25","161.10","20.20","9208.15"
"2012-05-15","9186.45","9166.10","9319.70","195.35","-133.25","9361.45"
"2012-05-14","9412.60","9190.30","9257.65","308.50","154.95","9498.80"
"2012-05-11","9353.45","9296.65","9398.10","236.00","-44.65","9532.65"
"2012-05-10","9411.75","9362.10","9410.90","218.30","0.85","9580.40"
"2012-05-09","9517.00","9340.45","9404.80","231.90","112.20","9572.35"
"2012-05-08","9909.40","9526.65","9588.75","397.50","320.65","9924.15"
"2012-05-07","9664.85","9480.50","9876.35","430.20","-211.50","9910.70"
"2012-05-04","10063.50","9757.75","9802.35","310.90","261.15","10068.65"
"2012-05-03","10231.70","10100.25","10126.55","155.60","105.15","10255.85"
"2012-05-02","10282.70","10278.45","10306.60","103.90","-23.90","10382.35"
"2012-04-30","10210.10","10210.10","10276.80","150.45","-66.70","10360.55"
"2012-04-28","10199.05","10175.30","10212.65","56.80","-13.60","10232.10"
"2012-04-27","10146.10","10029.45","10148.70","219.70","-2.60","10249.15"
"2012-04-26","10171.85","10083.50","10128.00","110.40","43.85","10193.90"
"2012-04-25","10215.85","10043.65","10159.85","234.20","56.00","10277.85"
"2012-04-24","10275.55","10151.80","10215.15","136.10","60.40","10287.90"
"2012-04-23","10432.60","10206.90","10243.15","314.55","189.45","10521.45"
"2012-04-20","10538.30","10387.05","10456.50","190.40","81.80","10577.45"
"2012-04-19","10536.95","10438.65","10567.90","156.25","-30.95","10594.90"
"2012-04-18","10585.55","10479.50","10512.45","166.35","73.10","10645.85"
"2012-04-17","10502.65","10248.55","10519.55","373.35","-16.90","10621.90"
"2012-04-16","10274.15","10274.15","10432.70","173.80","-158.55","10447.95"
"2012-04-13","10478.25","10235.70","10306.25","352.25","172.00","10587.95"
"2012-04-12","10250.70","10250.70","10400.70","182.10","-150.00","10432.80"
"2012-04-11","10117.25","10060.70","10214.25","249.05","-97.00","10309.75"
"2012-04-10","10169.20","10077.05","10196.05","132.85","-26.85","10209.90"
"2012-04-09","10256.65","10113.75","10131.60","142.90","125.05","10256.65"
"2012-04-04","10345.15","10267.95","10340.10","103.90","5.05","10371.85"
"2012-04-03","10381.00","10376.00","10432.60","126.70","-51.60","10502.70"
"2012-04-02","10186.80","10180.95","10305.35","140.80","-118.55","10321.75"
"2012-03-30","9984.80","9981.90","10212.75","266.15","-227.95","10248.05"
"2012-03-29","9859.25","9845.40","9927.65","143.15","-68.40","9988.55"
"2012-03-28","10122.05","9901.20","9960.40","220.85","161.65","10122.05"
"2012-03-27","10171.90","9967.55","10148.85","279.50","23.05","10247.05"
"2012-03-26","10260.20","10013.05","10043.50","250.05","216.70","10263.10"
"2012-03-23","10249.75","10125.75","10294.55","278.50","-44.80","10404.25"
"2012-03-22","10525.00","10135.85","10173.55","447.90","351.45","10583.75"
"2012-03-21","10238.65","10217.45","10524.45","344.60","-285.80","10562.05"
"2012-03-20","10183.00","10137.80","10281.60","231.40","-98.60","10369.20"
"2012-03-19","10440.85","10135.25","10188.85","305.60","252.00","10440.85"
"2012-03-16","10607.75","10348.05","10391.35","484.25","216.40","10832.30"
"2012-03-15","10894.45","10556.40","10595.00","338.05","299.45","10894.45"
"2012-03-14","10820.40","10768.65","10889.70","143.40","-69.30","10912.05"
"2012-03-13","10707.90","10671.45","10686.20","94.25","21.70","10765.70"
"2012-03-12","10765.95","10543.25","10625.65","243.20","140.30","10786.45"
"2012-03-09","10286.80","10286.80","10505.65","239.75","-218.85","10526.55"
"2012-03-07","10030.25","9939.95","10132.85","229.50","-102.60","10169.45"
"2012-03-06","10149.80","10020.45","10058.15","417.55","91.65","10438.00"
"2012-03-05","10406.85","10152.10","10178.85","254.75","228.00","10406.85"
"2012-03-03","10435.45","10435.45","10450.25","50.80","-14.80","10486.25"
